"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Fzd3",0,NA,NA,NA,NA,NA
"Gm41177",0,NA,NA,NA,NA,NA
"Gm30008",0,NA,NA,NA,NA,NA
"Gm52119",0,NA,NA,NA,NA,NA
"Extl3",0,NA,NA,NA,NA,NA
"Gm52118",0,NA,NA,NA,NA,NA
"Ints9",0,NA,NA,NA,NA,NA
"Gm4573",0,NA,NA,NA,NA,NA
"Gm20111",0,NA,NA,NA,NA,NA
"Hmbox1",1.03901970537307,3.85287027325107,4.20354202987118,0.916577078538013,0.359364300088801,0.99908871025226
"Gm26225",0,NA,NA,NA,NA,NA
"Gm19019",0,NA,NA,NA,NA,NA
"Kif13b",0,NA,NA,NA,NA,NA
"Gm36924",0,NA,NA,NA,NA,NA
"Mir3078",0,NA,NA,NA,NA,NA
"Mir124a-1",0,NA,NA,NA,NA,NA
"Mir124a-1hg",0,NA,NA,NA,NA,NA
"Gm52130",0,NA,NA,NA,NA,NA
"Gm52131",0,NA,NA,NA,NA,NA
"Gm41176",0,NA,NA,NA,NA,NA
"Gm52132",10.6133247512334,-0.0879627527517264,2.18865079249425,-0.0401904008868777,0.967941330431036,0.99908871025226
"Gm52129",0,NA,NA,NA,NA,NA
"LOC118568157",0,NA,NA,NA,NA,NA
"Msra",0,NA,NA,NA,NA,NA
"9630015K15Rik",0,NA,NA,NA,NA,NA
"Prss52",0,NA,NA,NA,NA,NA
"4930471C04Rik",0,NA,NA,NA,NA,NA
"Prss51",0,NA,NA,NA,NA,NA
"Prss55",0,NA,NA,NA,NA,NA
"Rp1l1",3.43072056800953,-5.00052155326853,3.65488208041118,-1.36817589275164,0.171257025616823,0.99908871025226
"Gm36410",0,NA,NA,NA,NA,NA
"4930578I06Rik",0,NA,NA,NA,NA,NA
"Sox7",0,NA,NA,NA,NA,NA
"Pinx1",0,NA,NA,NA,NA,NA
"Gm41175",0,NA,NA,NA,NA,NA
"Gm36218",0,NA,NA,NA,NA,NA
"Mir598",0,NA,NA,NA,NA,NA
"Gm38524",0,NA,NA,NA,NA,NA
"Xkr6",0,NA,NA,NA,NA,NA
"Gm15918",0,NA,NA,NA,NA,NA
"Mtmr9",0,NA,NA,NA,NA,NA
"Gm17232",0,NA,NA,NA,NA,NA
"Tdh",0,NA,NA,NA,NA,NA
"Fam167a",0,NA,NA,NA,NA,NA
"Blk",0,NA,NA,NA,NA,NA
"Gm46458",0,NA,NA,NA,NA,NA
"Gm36165",0,NA,NA,NA,NA,NA
"Gm4151",0,NA,NA,NA,NA,NA
"Gata4",0,NA,NA,NA,NA,NA
"Neil2",0,NA,NA,NA,NA,NA
"LOC118568156",0,NA,NA,NA,NA,NA
"Gm51283",0,NA,NA,NA,NA,NA
"Fdft1",0,NA,NA,NA,NA,NA
"Ctsb",0,NA,NA,NA,NA,NA
"Gm23629",0,NA,NA,NA,NA,NA
"Gm17941",0,NA,NA,NA,NA,NA
"Gm36025",0,NA,NA,NA,NA,NA
"Gm35908",0,NA,NA,NA,NA,NA
"2700070H01Rik",0,NA,NA,NA,NA,NA
"Defb42",0,NA,NA,NA,NA,NA
"Defb30",0,NA,NA,NA,NA,NA
"Gm19198",0,NA,NA,NA,NA,NA
"Defb43",0,NA,NA,NA,NA,NA
"Defb47",0,NA,NA,NA,NA,NA
"Defb48",0,NA,NA,NA,NA,NA
"Gm21021",0,NA,NA,NA,NA,NA
"Mir6541",0,NA,NA,NA,NA,NA
"Mir8098",0,NA,NA,NA,NA,NA
"Wdfy2",0,NA,NA,NA,NA,NA
"Gm26536",0,NA,NA,NA,NA,NA
"Gm18146",0,NA,NA,NA,NA,NA
"Gm35678",0,NA,NA,NA,NA,NA
"4931440J10Rik",0,NA,NA,NA,NA,NA
"Ints6",0,NA,NA,NA,NA,NA
"Gm50593",0,NA,NA,NA,NA,NA
"Gm25162",0,NA,NA,NA,NA,NA
"Serpine3",0,NA,NA,NA,NA,NA
"Gm23816",0,NA,NA,NA,NA,NA
"Fam124a",0,NA,NA,NA,NA,NA
"Gm35595",0,NA,NA,NA,NA,NA
"Gm5802",0,NA,NA,NA,NA,NA
"Gm24625",0,NA,NA,NA,NA,NA
"Gm6076",0,NA,NA,NA,NA,NA
"Gm46482",0,NA,NA,NA,NA,NA
"Gm4131",0.522900753088554,-2.31860640432395,4.49638429955128,-0.515660194916021,0.606091760316675,NA
"Gm41172",0,NA,NA,NA,NA,NA
"Gm35468",0,NA,NA,NA,NA,NA
"Gm46457",0,NA,NA,NA,NA,NA
"Gucy1b2",0.545450056410735,2.89920237035158,4.41785207639683,0.656247044992992,0.511665183693101,NA
"Rnaseh2b",0,NA,NA,NA,NA,NA
"Gm41173",0,NA,NA,NA,NA,NA
"Dleu7",0,NA,NA,NA,NA,NA
"Gm35361",0,NA,NA,NA,NA,NA
"Gm35419",0,NA,NA,NA,NA,NA
"Gm35307",0,NA,NA,NA,NA,NA
"Gm41171",0,NA,NA,NA,NA,NA
"Gm35247",0,NA,NA,NA,NA,NA
"Gm46480",0,NA,NA,NA,NA,NA
"Gm35196",0,NA,NA,NA,NA,NA
"Mir15a",0,NA,NA,NA,NA,NA
"Mir16-1",0,NA,NA,NA,NA,NA
"Kcnrg",0,NA,NA,NA,NA,NA
"Dleu2",0,NA,NA,NA,NA,NA
"Trim13",0,NA,NA,NA,NA,NA
"Gm4118",0,NA,NA,NA,NA,NA
"Vmn1r-ps136",0,NA,NA,NA,NA,NA
"Spryd7",0,NA,NA,NA,NA,NA
"4930556J02Rik",0,NA,NA,NA,NA,NA
"Gm41169",0,NA,NA,NA,NA,NA
"Rps12-ps2",0,NA,NA,NA,NA,NA
"Kpna3",1.45106440491198,3.13621791211692,3.31967173000703,0.944737361760246,0.344792977637065,0.99908871025226
"Gm25716",0,NA,NA,NA,NA,NA
"Ebpl",0.308283884642103,0.296992494461964,4.53207645824001,0.0655312189012138,0.947751050659475,NA
"Gm5461",0,NA,NA,NA,NA,NA
"Arl11",0,NA,NA,NA,NA,NA
"1700109G14Rik",0,NA,NA,NA,NA,NA
"Gm19097",0,NA,NA,NA,NA,NA
"Gm17778",0,NA,NA,NA,NA,NA
"Sgcg",0,NA,NA,NA,NA,NA
"Sacs",0.285695130067469,1.83634526585383,4.50195279767507,0.407899715608339,0.683347301560736,NA
"Gm41168",0.649387315858166,3.18417499252919,4.40200383739406,0.723346709850708,0.469466902329363,0.99908871025226
"Gm41167",1.42847565033734,4.27065408245873,3.94879230539641,1.08150891517451,0.279470797147567,0.99908871025226
"Tnfrsf19",0,NA,NA,NA,NA,NA
"Mipep",0,NA,NA,NA,NA,NA
"Mipepos",0,NA,NA,NA,NA,NA
"C1qtnf9",0,NA,NA,NA,NA,NA
"Gm34997",0,NA,NA,NA,NA,NA
"Gm41165",0,NA,NA,NA,NA,NA
"Gm41166",0,NA,NA,NA,NA,NA
"Spata13",0.53521926441141,-2.34896809369614,4.49455679179948,-0.522625077956949,0.601235185364713,NA
"Gm6066",0,NA,NA,NA,NA,NA
"Amer2",0,NA,NA,NA,NA,NA
"Gm34874",0,NA,NA,NA,NA,NA
"Mtmr6",0,NA,NA,NA,NA,NA
"Gm38641",0,NA,NA,NA,NA,NA
"Mir719",0,NA,NA,NA,NA,NA
"Nupl1",0,NA,NA,NA,NA,NA
"LOC108168164",0,NA,NA,NA,NA,NA
"Gm33582",0,NA,NA,NA,NA,NA
"Gm41164",0,NA,NA,NA,NA,NA
"Gm16261",0,NA,NA,NA,NA,NA
"LOC118568155",0,NA,NA,NA,NA,NA
"4930563I02Rik",0.263901582154579,-1.0050126202798,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Gm9013",0,NA,NA,NA,NA,NA
"Atp8a2",0.295965373319247,0.296992494461964,4.53207645824001,0.0655312189012137,0.947751050659475,NA
"Gm19716",0,NA,NA,NA,NA,NA
"Shisa2",0,NA,NA,NA,NA,NA
"Gm18073",0,NA,NA,NA,NA,NA
"Gm18835",0,NA,NA,NA,NA,NA
"Cdadc1",0.909142242201432,3.6615224986861,4.34998990759036,0.841731262938578,0.399938394787559,0.99908871025226
"Cab39l",0,NA,NA,NA,NA,NA
"Setdb2",0,NA,NA,NA,NA,NA
"Phf11c",0,NA,NA,NA,NA,NA
"Gm45935",0,NA,NA,NA,NA,NA
"Phf11d",10.3401360361934,2.35998478990738,2.46057575226915,0.959118932929009,0.337498833546651,0.99908871025226
"Phf11b",0,NA,NA,NA,NA,NA
"Phf11a",0,NA,NA,NA,NA,NA
"Phf11",0,NA,NA,NA,NA,NA
"Rcbtb1",0,NA,NA,NA,NA,NA
"Gm5142",0,NA,NA,NA,NA,NA
"1700129C05Rik",0,NA,NA,NA,NA,NA
"Gm41162",0,NA,NA,NA,NA,NA
"Gm33472",0,NA,NA,NA,NA,NA
"Rpl13-ps3",0,NA,NA,NA,NA,NA
"Gm9022",0,NA,NA,NA,NA,NA
"n-TTagt2",0,NA,NA,NA,NA,NA
"Gm25614",0,NA,NA,NA,NA,NA
"Gm33430",0,NA,NA,NA,NA,NA
"Gm33321",0,NA,NA,NA,NA,NA
"Gm18080",0,NA,NA,NA,NA,NA
"Fgf9",0,NA,NA,NA,NA,NA
"Gm9012",0,NA,NA,NA,NA,NA
"3110083C13Rik",0,NA,NA,NA,NA,NA
"Micu2",0,NA,NA,NA,NA,NA
"Zdhhc20",0,NA,NA,NA,NA,NA
"Gm22738",0,NA,NA,NA,NA,NA
"Mrpl57",0,NA,NA,NA,NA,NA
"Ska3",0,NA,NA,NA,NA,NA
"Mir3077",0,NA,NA,NA,NA,NA
"Sap18",0,NA,NA,NA,NA,NA
"Gm52140",0,NA,NA,NA,NA,NA
"Gm26440",0,NA,NA,NA,NA,NA
"Lats2",11.0699561698309,0.894223424581148,2.66966186127269,0.334957560563438,0.737657100473239,0.99908871025226
"Xpo4",1.45190973124288,-1.49093780121485,3.33626644293164,-0.446888108824047,0.654955850113267,0.99908871025226
"1700039M10Rik",0,NA,NA,NA,NA,NA
"Eef1akmt1",0.285695130067469,1.83634526585383,4.50195279767507,0.407899715608339,0.683347301560736,NA
"Il17d",0,NA,NA,NA,NA,NA
"Ift88",0.17840642147047,-1.00501262027981,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Gm29717",0,NA,NA,NA,NA,NA
"Gm41161",0,NA,NA,NA,NA,NA
"Gm8971",0,NA,NA,NA,NA,NA
"Gm23593",0,NA,NA,NA,NA,NA
"Cryl1",0,NA,NA,NA,NA,NA
"Gm8996",0,NA,NA,NA,NA,NA
"Gjb6",0,NA,NA,NA,NA,NA
"Gm4491",0,NA,NA,NA,NA,NA
"Gm32912",0,NA,NA,NA,NA,NA
"Gjb2",0,NA,NA,NA,NA,NA
"Gja3",0,NA,NA,NA,NA,NA
"B020004C17Rik",0.129877463171633,1.25876351597793,4.53207705473908,0.277745391522343,0.781207813525574,NA
"Gm36789",0,NA,NA,NA,NA,NA
"Zmym2",1.96990807311083,-2.02285111972072,3.14346682545435,-0.643509612807301,0.519893479280284,0.99908871025226
"Gm8983",0,NA,NA,NA,NA,NA
"Gm22218",0,NA,NA,NA,NA,NA
"LOC115488428",0,NA,NA,NA,NA,NA
"Gm48906",0,NA,NA,NA,NA,NA
"2410022M11Rik",0,NA,NA,NA,NA,NA
"Gm4037",0,NA,NA,NA,NA,NA
"Zmym5",0,NA,NA,NA,NA,NA
"Gm4479",0,NA,NA,NA,NA,NA
"Pspc1",0.970111167934206,-3.16598959110523,4.03119068347088,-0.785373315156428,0.43223472165374,0.99908871025226
"Gm16973",0,NA,NA,NA,NA,NA
"Mphosph8",0,NA,NA,NA,NA,NA
"Btf3-ps18",0,NA,NA,NA,NA,NA
"Gm16573",0,NA,NA,NA,NA,NA
"Parp4",0,NA,NA,NA,NA,NA
"Cenpj",0.129877463171633,1.25876351597793,4.53207705473908,0.277745391522343,0.781207813525574,NA
"LOC115488392",0,NA,NA,NA,NA,NA
"Gm24392",0,NA,NA,NA,NA,NA
"Gm18947",0,NA,NA,NA,NA,NA
"Rnf17",0.285695130067469,1.83634526585383,4.50195279767507,0.407899715608339,0.683347301560736,NA
"Gm32454",0,NA,NA,NA,NA,NA
"Atp12a",0.89203210735235,-3.07972899792974,4.4602158699812,-0.690488776262463,0.489886865726498,0.99908871025226
"Gm48200",0,NA,NA,NA,NA,NA
"Gzmb",0,NA,NA,NA,NA,NA
"Gm4819",0,NA,NA,NA,NA,NA
"Gm24118",0,NA,NA,NA,NA,NA
"Gzmc",0,NA,NA,NA,NA,NA
"Gzmf",0,NA,NA,NA,NA,NA
"LOC115488406",0,NA,NA,NA,NA,NA
"Gm8963",0,NA,NA,NA,NA,NA
"Gm8961",0,NA,NA,NA,NA,NA
"Gzmn",0,NA,NA,NA,NA,NA
"LOC115488407",0,NA,NA,NA,NA,NA
"Gm9547",0,NA,NA,NA,NA,NA
"Gzmg",0.857085390202406,3.52733694081179,4.3865375043594,0.804127842815952,0.421323146072287,0.99908871025226
"LOC115488405",0,NA,NA,NA,NA,NA
"Gzmd",0,NA,NA,NA,NA,NA
"Gzme",0,NA,NA,NA,NA,NA
"Ctsg",0,NA,NA,NA,NA,NA
"Mir6949",0,NA,NA,NA,NA,NA
"Mcpt8",0,NA,NA,NA,NA,NA
"Mcpt4",0,NA,NA,NA,NA,NA
"Mcpt9",1.11684031654567,3.92013606144379,3.73273039039887,1.05020605600848,0.293623385807676,0.99908871025226
"Mcpt2",0,NA,NA,NA,NA,NA
"Mcpt1",0,NA,NA,NA,NA,NA
"Gm5801",0,NA,NA,NA,NA,NA
"Cma2",0,NA,NA,NA,NA,NA
"Mcpt-ps1",0.166087910147614,-1.0050126202798,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Cma1",0,NA,NA,NA,NA,NA
"Sdr39u1",0,NA,NA,NA,NA,NA
"Khnyn",0,NA,NA,NA,NA,NA
"Cbln3",0,NA,NA,NA,NA,NA
"Nynrin",8.94311435938937,-6.38868245152184,3.16317480389342,-2.01970578535788,0.0434139146526001,0.856738430095423
"Nfatc4",230.928369064122,2.55525133046456,2.63623485126108,0.96928061217392,0.332405199914064,0.99908871025226
"Ripk3",0,NA,NA,NA,NA,NA
"Gm32092",0,NA,NA,NA,NA,NA
"Adcy4",0,NA,NA,NA,NA,NA
"Ltb4r1",0,NA,NA,NA,NA,NA
"Ltb4r2",0,NA,NA,NA,NA,NA
"Cideb",0,NA,NA,NA,NA,NA
"Nop9",0.664351640590457,-2.66513853309637,4.47759718604917,-0.59521623369787,0.551698940338643,0.99908871025226
"Dhrs1",0,NA,NA,NA,NA,NA
"Rabggta",0,NA,NA,NA,NA,NA
"Tgm1",4.98263730442843,-5.55586179405939,3.5415871718492,-1.56874912983109,0.116706405899611,0.99908871025226
"Gm25887",0,NA,NA,NA,NA,NA
"Tinf2",0,NA,NA,NA,NA,NA
"Gmpr2",0,NA,NA,NA,NA,NA
"Nedd8",0,NA,NA,NA,NA,NA
"Mdp1",43.619002062337,-1.42501708720055,1.8907254989648,-0.753687982724498,0.451036599529718,0.99908871025226
"Tssk4",0,NA,NA,NA,NA,NA
"Tm9sf1",0,NA,NA,NA,NA,NA
"Ipo4",0,NA,NA,NA,NA,NA
"Rec8",0.285695130067469,1.83634526585383,4.50195279767507,0.407899715608339,0.683347301560736,NA
"Irf9",0,NA,NA,NA,NA,NA
"Rnf31",0.129877463171633,1.25876351597793,4.53207705473908,0.277745391522343,0.781207813525574,NA
"Psme2",0,NA,NA,NA,NA,NA
"Emc9",0,NA,NA,NA,NA,NA
"Psme1",0,NA,NA,NA,NA,NA
"Fitm1",0,NA,NA,NA,NA,NA
"Dcaf11",0,NA,NA,NA,NA,NA
"Pck2",5.4282074712819,6.20850986699886,3.3203744838851,1.86982218335036,0.0615085147623107,0.94154522869042
"Nrl",0,NA,NA,NA,NA,NA
"Cpne6",0.166087910147614,-1.0050126202798,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Carmil3",0,NA,NA,NA,NA,NA
"Dhrs4",0,NA,NA,NA,NA,NA
"Gm41158",0,NA,NA,NA,NA,NA
"Gm52145",0,NA,NA,NA,NA,NA
"Gm8894",4.50741075316923,-0.56283928170842,2.53040141228668,-0.222430828158522,0.823978515443711,0.99908871025226
"Gm6852",0,NA,NA,NA,NA,NA
"Dhrs2",0,NA,NA,NA,NA,NA
"Gm23596",0,NA,NA,NA,NA,NA
"Gm46455",0,NA,NA,NA,NA,NA
"LOC118568154",0,NA,NA,NA,NA,NA
"Jph4",0,NA,NA,NA,NA,NA
"Ap1g2",0,NA,NA,NA,NA,NA
"Thtpa",0,NA,NA,NA,NA,NA
"Zfhx2os",0,NA,NA,NA,NA,NA
"Zfhx2",0,NA,NA,NA,NA,NA
"Gm10364",0,NA,NA,NA,NA,NA
"Ngdn",0,NA,NA,NA,NA,NA
"Gm31251",0,NA,NA,NA,NA,NA
"Mir208b",0,NA,NA,NA,NA,NA
"Myh7",0,NA,NA,NA,NA,NA
"Mhrt",0,NA,NA,NA,NA,NA
"Gm52092",0,NA,NA,NA,NA,NA
"Mir208a",0,NA,NA,NA,NA,NA
"Myh6",0,NA,NA,NA,NA,NA
"Cmtm5",0,NA,NA,NA,NA,NA
"Il25",0,NA,NA,NA,NA,NA
"Efs",0,NA,NA,NA,NA,NA
"Slc22a17",0,NA,NA,NA,NA,NA
"Pabpn1",0,NA,NA,NA,NA,NA
"Bcl2l2",0,NA,NA,NA,NA,NA
"Ppp1r3e",0,NA,NA,NA,NA,NA
"Homez",0,NA,NA,NA,NA,NA
"Gm17772",0,NA,NA,NA,NA,NA
"Rnf212b",3.92494127235034,-5.21062393525478,3.59830842111103,-1.4480759638847,0.147595806907041,0.99908871025226
"Slc7a8",3.1170591161192,5.4273731103069,3.44601262421457,1.57497191744732,0.115262926796293,0.99908871025226
"Cebpe",0,NA,NA,NA,NA,NA
"LOC118568153",0,NA,NA,NA,NA,NA
"Gm29776",1.34730359001517,3.06548548420797,3.65255079324452,0.839272513301571,0.401316403926402,0.99908871025226
"1700123O20Rik",0,NA,NA,NA,NA,NA
"Gm8776",0,NA,NA,NA,NA,NA
"4930579G18Rik",0,NA,NA,NA,NA,NA
"Mir6948",0,NA,NA,NA,NA,NA
"Acin1",0.415572593239102,2.48990826954022,4.44658353458282,0.559959854610899,0.575506820837623,NA
"Cdh24",0,NA,NA,NA,NA,NA
"Psmb11",0,NA,NA,NA,NA,NA
"Mir686",0,NA,NA,NA,NA,NA
"Psmb5",0,NA,NA,NA,NA,NA
"4931414P19Rik",0,NA,NA,NA,NA,NA
"Rnu6-ps1",0,NA,NA,NA,NA,NA
"Ajuba",0,NA,NA,NA,NA,NA
"Haus4",0.263901582154579,-1.0050126202798,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"LOC118568152",0,NA,NA,NA,NA,NA
"n-TRacg6",0,NA,NA,NA,NA,NA
"Prmt5",0,NA,NA,NA,NA,NA
"Gm41153",0,NA,NA,NA,NA,NA
"Rem2",0,NA,NA,NA,NA,NA
"Lrp10",0,NA,NA,NA,NA,NA
"Gm24424",0,NA,NA,NA,NA,NA
"Mmp14",0.17840642147047,-1.00501262027981,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Mrpl52",0,NA,NA,NA,NA,NA
"Slc7a7",0,NA,NA,NA,NA,NA
"Oxa1l",0,NA,NA,NA,NA,NA
"Gm3945",0,NA,NA,NA,NA,NA
"Gm43305",0,NA,NA,NA,NA,NA
"Olfr49",0,NA,NA,NA,NA,NA
"Abhd4",0,NA,NA,NA,NA,NA
"Dad1",0,NA,NA,NA,NA,NA
"Trac",0,NA,NA,NA,NA,NA
"Traj1",0,NA,NA,NA,NA,NA
"Traj2",0,NA,NA,NA,NA,NA
"Traj3",0,NA,NA,NA,NA,NA
"Traj4",0,NA,NA,NA,NA,NA
"Traj5",0,NA,NA,NA,NA,NA
"Traj6",0,NA,NA,NA,NA,NA
"Traj7",0,NA,NA,NA,NA,NA
"Traj8",0,NA,NA,NA,NA,NA
"Traj9",0,NA,NA,NA,NA,NA
"Traj11",0,NA,NA,NA,NA,NA
"Traj12",0,NA,NA,NA,NA,NA
"Traj13",0,NA,NA,NA,NA,NA
"Traj14",0,NA,NA,NA,NA,NA
"Traj15",0,NA,NA,NA,NA,NA
"Traj16",0,NA,NA,NA,NA,NA
"Traj17",0,NA,NA,NA,NA,NA
"Traj18",0,NA,NA,NA,NA,NA
"Traj19",0,NA,NA,NA,NA,NA
"Traj20",0,NA,NA,NA,NA,NA
"Traj21",0,NA,NA,NA,NA,NA
"Traj22",0,NA,NA,NA,NA,NA
"Traj23",0,NA,NA,NA,NA,NA
"Traj24",0,NA,NA,NA,NA,NA
"Traj25",0,NA,NA,NA,NA,NA
"Traj26",0,NA,NA,NA,NA,NA
"Traj27",0,NA,NA,NA,NA,NA
"Traj28",0,NA,NA,NA,NA,NA
"Traj29",0,NA,NA,NA,NA,NA
"Traj30",0,NA,NA,NA,NA,NA
"Traj31",0,NA,NA,NA,NA,NA
"Traj32",0,NA,NA,NA,NA,NA
"Traj33",0,NA,NA,NA,NA,NA
"Traj34",0,NA,NA,NA,NA,NA
"Traj35",0,NA,NA,NA,NA,NA
"Traj36",0,NA,NA,NA,NA,NA
"Traj37",0,NA,NA,NA,NA,NA
"Traj38",0,NA,NA,NA,NA,NA
"Traj39",0,NA,NA,NA,NA,NA
"Traj40",0,NA,NA,NA,NA,NA
"Traj41",0,NA,NA,NA,NA,NA
"Traj42",0,NA,NA,NA,NA,NA
"Traj43",0,NA,NA,NA,NA,NA
"Traj44",0,NA,NA,NA,NA,NA
"Traj45",0,NA,NA,NA,NA,NA
"Traj46",0,NA,NA,NA,NA,NA
"Traj47",0,NA,NA,NA,NA,NA
"Traj48",0,NA,NA,NA,NA,NA
"Traj49",0,NA,NA,NA,NA,NA
"Traj50",0,NA,NA,NA,NA,NA
"Traj51",0,NA,NA,NA,NA,NA
"Traj52",0,NA,NA,NA,NA,NA
"Traj53",0,NA,NA,NA,NA,NA
"Traj54",0,NA,NA,NA,NA,NA
"Traj55",0,NA,NA,NA,NA,NA
"Traj56",0,NA,NA,NA,NA,NA
"Traj57",0,NA,NA,NA,NA,NA
"Traj58",0,NA,NA,NA,NA,NA
"Traj59",0,NA,NA,NA,NA,NA
"Traj60",0,NA,NA,NA,NA,NA
"Traj61",0,NA,NA,NA,NA,NA
"Trdv5",0,NA,NA,NA,NA,NA
"Trdc",0,NA,NA,NA,NA,NA
"Trdj2",0,NA,NA,NA,NA,NA
"Trdj1",0,NA,NA,NA,NA,NA
"Trdd2",0,NA,NA,NA,NA,NA
"Trdd1",0,NA,NA,NA,NA,NA
"Trdv4",0,NA,NA,NA,NA,NA
"Gm30275",0,NA,NA,NA,NA,NA
"Trdv3",0,NA,NA,NA,NA,NA
"Trav23",0,NA,NA,NA,NA,NA
"Trdv2-2",0,NA,NA,NA,NA,NA
"Trdv2-1",0,NA,NA,NA,NA,NA
"Tcrd",0,NA,NA,NA,NA,NA
"Trav22",0,NA,NA,NA,NA,NA
"Gm30392",0,NA,NA,NA,NA,NA
"Trdv1",0,NA,NA,NA,NA,NA
"Trav21-dv12",0,NA,NA,NA,NA,NA
"Trav20",0,NA,NA,NA,NA,NA
"Trav19",0,NA,NA,NA,NA,NA
"Trav18",0,NA,NA,NA,NA,NA
"Trav17",0,NA,NA,NA,NA,NA
"Trav13-5",0,NA,NA,NA,NA,NA
"Trav12-4",0,NA,NA,NA,NA,NA
"Trav3-4",0,NA,NA,NA,NA,NA
"Trav15-3",0,NA,NA,NA,NA,NA
"Trav14-3",0,NA,NA,NA,NA,NA
"Trav13-4-dv7",0,NA,NA,NA,NA,NA
"Trav16",0,NA,NA,NA,NA,NA
"Trav8-2",0,NA,NA,NA,NA,NA
"Trav13-3",0,NA,NA,NA,NA,NA
"Trav7-6",0,NA,NA,NA,NA,NA
"Trav6-7-dv9",0,NA,NA,NA,NA,NA
"Trav5-4",0,NA,NA,NA,NA,NA
"Trav4-4-dv10",0,NA,NA,NA,NA,NA
"Trav9-4",0,NA,NA,NA,NA,NA
"Trav3-3",0,NA,NA,NA,NA,NA
"Gm17792",0,NA,NA,NA,NA,NA
"Trav15-2-dv6-2",0,NA,NA,NA,NA,NA
"Trav14-2",0,NA,NA,NA,NA,NA
"Trav13-2",0,NA,NA,NA,NA,NA
"Trav12-3",0,NA,NA,NA,NA,NA
"Trav12-2",0,NA,NA,NA,NA,NA
"Trav5-2",0,NA,NA,NA,NA,NA
"Trav4-3",0,NA,NA,NA,NA,NA
"Trav9-2",0,NA,NA,NA,NA,NA
"Trav3-2",0,NA,NA,NA,NA,NA
"Trav15-1-dv6-1",0,NA,NA,NA,NA,NA
"Trav14-1",0,NA,NA,NA,NA,NA
"Trav13-1",0,NA,NA,NA,NA,NA
"Trav12-1",0,NA,NA,NA,NA,NA
"Trav7-5",0,NA,NA,NA,NA,NA
"Trav11",0,NA,NA,NA,NA,NA
"Trav6-6",0,NA,NA,NA,NA,NA
"Trav10",0,NA,NA,NA,NA,NA
"Trav6-5",0,NA,NA,NA,NA,NA
"Trav9-1",0,NA,NA,NA,NA,NA
"Trav8-1",0,NA,NA,NA,NA,NA
"Gm18711",0,NA,NA,NA,NA,NA
"Trav7-4",0,NA,NA,NA,NA,NA
"Trav6-4",0,NA,NA,NA,NA,NA
"Trav7-3",0,NA,NA,NA,NA,NA
"Trav6-3",0,NA,NA,NA,NA,NA
"Trav4-2",0,NA,NA,NA,NA,NA
"Trav7-2",0,NA,NA,NA,NA,NA
"Trav15n-3",0,NA,NA,NA,NA,NA
"Trav14n-3",0,NA,NA,NA,NA,NA
"Trav13n-4",0,NA,NA,NA,NA,NA
"Trav16n",0,NA,NA,NA,NA,NA
"Trav8n-2",0,NA,NA,NA,NA,NA
"Trav13n-3",0,NA,NA,NA,NA,NA
"Trav7n-6",0,NA,NA,NA,NA,NA
"Trav6n-7",0,NA,NA,NA,NA,NA
"Trav5n-4",0,NA,NA,NA,NA,NA
"Trav4n-4",0,NA,NA,NA,NA,NA
"Trav9n-4",0,NA,NA,NA,NA,NA
"Trav3n-3",0,NA,NA,NA,NA,NA
"Gm3922",0,NA,NA,NA,NA,NA
"Trav15n-2",0,NA,NA,NA,NA,NA
"Trav14n-2",0,NA,NA,NA,NA,NA
"Trav13n-2",0,NA,NA,NA,NA,NA
"Trav12n-3",0,NA,NA,NA,NA,NA
"Trav5n-3",0,NA,NA,NA,NA,NA
"Trav9n-3",0,NA,NA,NA,NA,NA
"Trav12n-2",0,NA,NA,NA,NA,NA
"Trav5n-2",0,NA,NA,NA,NA,NA
"Rps19-ps1",0,NA,NA,NA,NA,NA
"Trav4n-3",0,NA,NA,NA,NA,NA
"Trav9n-2",0,NA,NA,NA,NA,NA
"Trav3n-2",0,NA,NA,NA,NA,NA
"Trav15n-1",0,NA,NA,NA,NA,NA
"Gm6755",0,NA,NA,NA,NA,NA
"Trav14n-1",0,NA,NA,NA,NA,NA
"Trav13n-1",0,NA,NA,NA,NA,NA
"Trav12n-1",0,NA,NA,NA,NA,NA
"Trav7n-5",0,NA,NA,NA,NA,NA
"Trav11n",0,NA,NA,NA,NA,NA
"Trav6n-6",0,NA,NA,NA,NA,NA
"Trav10n",0,NA,NA,NA,NA,NA
"Trav6n-5",0,NA,NA,NA,NA,NA
"Trav9n-1",0,NA,NA,NA,NA,NA
"Trav7n-4",0,NA,NA,NA,NA,NA
"Trav15d-3",0,NA,NA,NA,NA,NA
"Trav14d-3-dv8",0,NA,NA,NA,NA,NA
"Trav13d-4",0,NA,NA,NA,NA,NA
"Trav16d-dv11",0,NA,NA,NA,NA,NA
"Trav8d-2",0,NA,NA,NA,NA,NA
"Trav13d-3",0,NA,NA,NA,NA,NA
